customer_id,product_id,quantity,manufacturer_id,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,parent_categories,days_since_purchase,total_purchases,unique_products,total_unique_product_sold,last_purchase,recency_div_product,next_purchase_weeks
27311,29657,1,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",173,21,19,2,56,86,0
35406,12885,2,1232,4,0,370,3,89,"[1566, 3295]",82,50,43,4,21,10,0
46119,12650,1,784,10,1,536,0,156,[],111,18,11,3,198,71,0
23515,18849,1,1410,4,1,491,0,66,[2920],207,43,37,3,179,57,0
13736,17095,1,453,4,0,458,0,-1,"[2028, 2028, 882, 3572]",207,44,26,7,13,27,0
30716,5537,2,656,10,0,204,0,29,"[2597, 422]",183,56,37,10,244,21,0
18919,4880,1,829,10,0,258,3,84,"[2917, 298, 3056, 3898, 3898]",109,59,50,3,103,54,0
41368,7032,1,73,4,0,491,3,66,"[2385, 2762, 3898, 3183, 3183, 3898, 3898, 3898]",227,19,13,2,8,63,0
32283,20131,1,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",232,40,31,2,13,91,0
10325,6147,5,618,4,0,321,0,144,"[3027, 3027, 2182, 1682, 488, 3045, 1557, 3819, 1812, 3898, 3898, 3898]",30,46,35,20,64,9,0
16027,32263,1,703,10,0,515,0,84,"[3898, 3898, 3898, 3898, 3898, 844]",176,65,40,6,127,30,0
525,19613,1,1232,6,0,381,0,146,"[1072, 3643, 3295]",69,36,30,3,212,40,0
21311,28981,1,325,4,0,165,3,140,"[3027, 1178, 3898, 3898]",173,32,23,4,82,50,0
26954,19568,2,322,4,0,536,0,144,"[3027, 3027, 1134, 2762, 225, 3462, 2231, 231, 231, 2266, 2266, 576, 621, 3685, 1082, 1082, 3898, 621, 3898, 3898]",107,30,22,8,15,23,0
38990,26336,5,993,4,0,329,0,163,"[370, 2901, 370]",231,15,13,7,163,18,0
35629,24943,1,994,10,0,421,3,25,"[2385, 1841, 1841]",197,38,22,8,149,24,0
44189,1130,1,703,10,0,58,3,72,"[2364, 1178, 3870, 3162, 3898, 3898]",101,27,20,5,2,37,0
36937,32737,1,361,10,0,502,0,178,"[965, 148]",192,78,54,4,63,39,0
21910,21404,1,888,6,0,536,3,91,"[2364, 2762, 3898, 3781, 621, 3898, 621]",238,53,46,2,43,64,0
33551,15451,2,748,4,0,329,0,163,"[370, 2901]",226,43,27,6,145,35,0
15574,3039,3,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",206,40,27,20,110,9,0
26426,9254,2,771,10,2,503,0,17,"[431, 148]",172,23,17,5,94,39,0
31408,29522,1,378,6,0,419,3,6,"[2385, 2385, 3027, 3707]",183,15,12,2,64,76,0
27501,2405,1,806,4,0,453,3,166,"[100, 1623]",217,21,15,12,41,14,0
38365,30759,1,101,4,0,468,0,-1,"[1682, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",50,71,61,2,196,16,0
45165,352,1,408,6,0,254,0,122,"[3056, 3898, 3898, 3898, 3898]",216,34,27,3,17,48,0
7264,15163,2,378,4,3,396,3,163,"[370, 2901, 2901]",214,40,33,4,110,38,0
23698,30114,1,492,4,0,487,3,66,"[3288, 875]",194,9,8,2,15,63,0
44682,28877,2,186,10,0,208,0,84,"[3056, 566, 844, 3898, 1796]",168,17,15,5,17,16,0
42519,8502,1,186,4,1,28,0,66,"[2012, 3898]",135,36,28,2,60,32,0
44844,31812,1,1496,4,0,22,0,151,"[918, 2012, 3898, 2924, 3898, 3898]",116,63,38,4,58,58,0
16348,23050,1,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",243,25,16,3,1,41,0
22556,32199,1,504,10,0,441,3,84,"[3831, 2364, 2444, 621]",158,24,20,3,92,12,0
29717,16643,1,539,6,0,4,3,45,"[3898, 3898, 3898, 3898, 566, 772, 1796, 3898, 3898, 3898]",202,45,39,2,219,46,0
4014,26468,1,219,4,0,536,0,144,"[3027, 3027, 3859, 2762, 3898, 3898, 3898, 3898, 1134, 3898, 3898]",54,46,26,6,222,32,0
13902,23050,1,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",60,45,37,3,239,25,0
41222,4027,1,408,4,0,129,0,176,"[2012, 3898, 2762, 3898, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",46,31,26,4,48,38,0
37834,5095,1,219,10,0,536,0,156,"[3859, 1134, 2762]",190,46,42,2,32,47,0
7090,32605,1,361,10,0,505,0,126,"[638, 1929, 3898, 3898]",175,21,14,3,46,57,0
16556,18413,1,739,10,0,535,0,36,"[3617, 3898, 3898]",115,42,36,3,211,55,0
8280,29478,1,258,4,0,109,0,81,[3565],126,47,31,3,135,62,0
34971,3769,1,1383,10,0,501,0,17,[322],221,27,19,3,51,56,0
26483,2321,1,1445,6,0,-1,-1,45,"[3898, 1852, 1682, 2762, 3898, 600, 73, 661, 861, 861, 861, 861, 3898, 3898, 3898, 452, 2720, 264, 3093, 3898, 3898]",132,27,19,4,32,37,0
29946,7891,1,127,10,0,330,0,38,"[370, 2762, 2901, 370]",178,36,28,5,12,47,0
19987,27866,2,127,10,0,345,0,95,"[2542, 489, 621, 1543, 1543, 1543, 729, 2369, 489, 489, 2972, 2972, 2542, 3781, 1559, 3898]",170,65,54,4,154,40,0
36137,29186,1,888,4,0,147,3,44,[1603],141,61,44,5,70,29,0
43236,12642,1,6,4,0,291,0,44,"[3488, 1682, 2762, 3726, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898]",161,27,25,2,16,46,0
34259,2321,1,1445,6,0,-1,-1,45,"[3898, 1852, 1682, 2762, 3898, 600, 73, 661, 861, 861, 861, 861, 3898, 3898, 3898, 452, 2720, 264, 3093, 3898, 3898]",114,29,23,3,148,55,0
19325,32206,1,1282,4,0,363,0,89,"[3898, 3898, 3898, 3898, 1566]",176,37,32,2,19,66,0
7282,23050,1,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",89,51,31,5,62,44,0
15938,3438,1,406,10,0,503,3,17,"[1151, 965, 2231, 2169, 3898, 3898, 3898, 148, 148, 150, 3898, 3898, 3898]",155,23,13,4,77,39,0
33416,5387,1,1180,4,3,69,0,117,"[1178, 1739, 857, 2346, 661, 3898, 3162, 3898, 3898, 3898, 3898]",152,192,97,3,141,29,0
36049,13676,1,186,10,0,27,3,38,"[2012, 1178, 2012, 3898, 3898, 3898, 3898, 1178, 3417, 3898, 3898, 3898, 3898, 3898, 3898]",207,52,41,2,194,98,0
13841,20131,1,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",203,45,32,8,44,24,0
43910,5096,1,851,6,0,487,0,117,"[3027, 1072]",49,15,13,3,95,14,0
6952,6559,2,73,10,0,421,3,3,"[2364, 2385, 2164, 1841]",204,35,31,8,28,23,0
43011,8615,2,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",185,12,8,4,85,18,0
40828,29321,2,1315,4,0,486,0,144,"[307, 3859, 3565, 1603, 3565]",164,70,56,6,184,29,0
23022,4091,3,347,4,0,324,0,44,"[1682, 2762, 857, 3726, 3368, 778]",108,40,29,18,30,11,0
34836,29151,1,1180,6,0,9,0,45,"[566, 3045, 3898, 1796, 3898, 3898]",173,27,24,2,44,54,0
6946,16892,1,267,10,0,1,0,190,"[3719, 566, 3609, 3609, 3609, 3609, 3609]",119,96,72,2,140,31,0
22816,6398,1,907,10,0,260,0,84,"[3288, 3477, 3477]",225,34,28,3,137,40,0
11091,20278,1,342,6,0,225,0,122,"[3056, 2956, 3898]",217,41,32,2,83,95,0
45968,26866,3,1040,10,0,503,0,9,"[3027, 2917, 1223, 1103, 3085, 447, 3056, 3898]",168,9,7,6,208,4,0
31815,28140,1,361,6,0,203,0,17,"[3189, 3056, 3898, 3898, 3898]",151,24,19,2,28,43,0
32387,17785,1,994,10,0,421,3,3,"[2385, 2164, 1841, 1841]",184,16,13,3,176,50,0
10146,21070,2,993,6,0,221,0,17,"[566, 2045]",189,30,27,4,231,31,0
36204,8411,1,772,10,0,509,0,17,"[3189, 1885]",166,63,41,4,189,40,0
261,26128,1,267,9,0,514,0,-1,[3719],169,119,57,2,229,28,0
11768,7728,1,186,10,0,27,3,38,"[3898, 3898, 3898, 3898, 1178, 3898, 3898, 3898, 3898, 3898]",49,99,51,2,118,22,0
44265,19870,1,504,10,0,56,0,72,"[1178, 3870, 3898, 3898]",209,16,12,3,72,46,0
37813,6909,1,539,10,0,4,3,84,"[2364, 3027, 566, 772, 844, 844, 844, 844, 3898, 3898]",98,78,66,3,100,56,0
43979,27807,3,135,4,0,491,3,66,"[1072, 51]",217,33,28,5,220,27,0
45807,20106,1,1111,4,0,491,0,66,"[1682, 3898]",53,25,19,3,173,29,0
33584,29450,1,630,10,0,536,0,147,[307],78,26,22,3,41,22,0
30319,10805,1,1111,4,0,485,3,144,"[2566, 2481, 3898]",126,79,69,2,44,15,0
42551,16286,1,615,4,0,121,3,16,"[2109, 3119, 3565]",81,26,21,5,128,38,0
6964,6890,3,1324,10,0,421,3,3,"[2364, 2385, 2385, 3898, 1841, 1841, 3898, 3898]",231,39,35,5,2,46,0
41356,6337,1,1496,10,0,412,0,3,"[918, 162, 556, 2033, 2266, 556, 1559, 3898, 162, 162, 162]",181,22,20,2,178,84,0
43588,9903,2,1258,4,0,491,3,144,"[2054, 2647, 2647, 3898, 2475]",223,44,36,4,19,47,0
31844,11251,4,1496,10,0,348,0,95,"[2231, 489, 1678, 2542, 2542, 2542, 3685, 3898, 3898, 489, 3898, 3898, 3898]",141,32,27,13,57,5,0
27100,10243,1,571,4,0,491,0,74,"[2142, 2142, 2142, 1178, 2832, 2838, 3898, 3898, 3898, 1072, 1072, 2920]",149,27,18,4,32,36,0
30685,21058,1,1010,10,0,503,0,85,"[3189, 696, 696, 696]",215,31,27,2,221,66,0
21347,28919,1,1383,10,0,503,0,186,"[458, 431, 275, 150, 3898, 3898]",120,40,23,3,13,65,0
24813,17271,2,1232,6,0,34,0,146,[1072],227,51,40,6,91,14,0
2256,30362,3,618,4,0,21,3,52,"[2182, 2012, 2762, 2231, 3337, 3898, 3898, 2924, 3898, 3898, 3898, 3898, 3898, 3898]",50,56,35,25,48,8,0
9576,31893,1,990,4,0,474,0,-1,"[1543, 1698, 1480, 861, 861, 1543, 1543, 28, 28, 3898, 3898, 3898]",194,23,18,2,171,49,0
4406,19824,1,523,10,1,503,0,85,"[431, 3898, 3898, 148]",176,36,27,2,69,63,0
22325,16060,1,1030,10,0,503,3,17,"[242, 3189]",167,27,25,3,0,52,0
19666,7997,1,1496,4,0,388,0,66,"[172, 2845, 3898, 3898, 3898]",85,40,38,3,80,14,0
7443,5932,1,1496,6,0,170,3,122,"[1682, 1932, 3898, 3898, 3898]",61,21,17,2,51,20,0
45484,18478,2,539,10,0,358,3,95,"[489, 1678, 2542, 2542, 2542, 1812, 3898, 3898]",239,27,24,3,203,31,0
45729,14005,2,400,4,0,322,0,144,"[1682, 2599, 3819]",171,43,34,3,108,17,0
27164,32115,1,1366,6,1,537,0,122,"[1178, 3898]",92,36,22,2,232,42,0
33418,22963,1,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",234,44,31,3,170,58,0
8124,13815,1,388,4,0,491,0,66,"[2054, 2346, 1303]",175,31,18,5,121,28,0
1212,10817,2,454,10,1,215,3,45,"[3056, 148, 3898]",232,35,34,4,224,47,0
6685,25150,1,1023,10,0,503,0,-1,"[965, 151, 431, 2928, 2928, 148]",229,40,32,3,120,60,0
23836,30626,1,267,10,0,1,0,190,[3719],215,184,127,3,28,46,0
41763,26545,1,225,4,0,395,0,163,"[2497, 510, 621, 3898, 3898]",127,44,33,3,56,53,0
42061,19267,2,1496,10,0,348,0,95,"[621, 1739, 2231, 489, 2542, 2542, 2346, 2369, 3898, 3898, 1678, 3898, 3898, 729, 489, 489, 3898]",101,23,19,7,8,25,0
3221,17995,1,1113,4,0,491,3,154,"[350, 1682, 452, 2109]",189,25,18,5,41,37,0
29294,30430,1,207,4,0,60,3,140,"[1178, 3898]",202,20,16,2,130,67,0
40060,2748,1,1306,10,0,421,3,3,"[2385, 1841, 1841]",119,61,38,2,5,36,0
10429,8648,4,18,4,0,291,3,117,"[3233, 3898]",109,29,22,16,214,13,0
3034,7487,1,1297,4,1,514,0,187,"[566, 353]",232,67,41,5,53,40,0
35654,15491,2,449,4,0,535,3,105,"[2920, 3362, 3898, 3898]",155,69,44,12,26,17,0
33186,23582,4,569,4,0,21,3,52,"[2012, 857, 3898, 621, 2924, 3898, 3898, 3898, 2231, 2231, 319, 3898, 3898]",109,26,16,16,33,11,0
4386,26196,2,207,4,0,28,0,175,"[2012, 3898]",82,18,15,4,153,8,0
2954,19896,1,408,4,0,284,0,66,"[2054, 1303]",97,39,26,3,150,63,0
28890,17269,3,829,6,0,48,3,48,"[1178, 3898, 3898, 3898, 3898]",166,23,16,6,176,17,0
31305,11120,1,968,4,0,55,0,111,"[2364, 3898, 3898, 3898]",102,55,40,5,157,40,0
36259,27303,1,373,4,0,113,0,53,"[3565, 2779]",129,16,15,3,78,29,0
14301,12619,10,323,4,0,448,0,161,"[1103, 1103, 3829, 3829, 3829]",159,36,32,30,19,3,0
8784,24107,2,1258,4,0,487,3,44,"[2346, 2231, 2346, 1320, 3898, 2475]",214,29,24,4,78,21,0
24697,26288,1,191,4,1,465,3,133,"[222, 1468, 3326]",155,21,20,2,16,63,0
13123,11251,6,1496,10,0,348,0,95,"[2231, 489, 1678, 2542, 2542, 2542, 3685, 3898, 3898, 489, 3898, 3898, 3898]",75,18,12,13,160,15,0
40199,17512,1,703,4,0,291,0,44,"[1451, 1682, 3368, 1565, 3898, 3898]",232,54,34,2,71,51,0
40374,27944,1,18,4,0,131,0,144,"[1603, 380, 1599]",239,34,26,3,234,60,0
28489,3420,1,1111,4,3,491,3,66,"[3898, 3898, 3898, 3898, 3898, 1932]",148,81,44,3,113,33,0
30291,19364,1,968,4,0,55,0,111,[2364],182,29,26,3,27,51,0
7588,14784,5,745,4,0,399,3,140,"[3027, 2597, 2012, 3898, 3898, 3898, 3898, 3898]",212,129,88,16,69,9,0
22130,11251,3,1496,10,0,348,0,95,"[2231, 489, 1678, 2542, 2542, 2542, 3685, 3898, 3898, 489, 3898, 3898, 3898]",149,62,38,25,113,6,0
19551,20436,7,618,4,0,55,3,111,"[2182, 1178, 3898, 3898, 3898]",105,42,35,24,222,4,0
8573,4604,1,1324,10,0,359,3,95,"[3027, 2486, 2542, 2542, 3685, 2542]",152,27,26,3,209,45,0
512,16856,1,993,4,0,491,0,66,"[1603, 1932, 126]",152,24,20,3,46,50,0
46009,10880,1,827,4,0,329,0,163,"[370, 2901, 370]",204,29,20,4,61,36,0
13736,17275,2,157,10,1,207,0,131,"[2703, 1103, 336]",177,44,26,13,66,14,0
26678,19970,1,1006,4,0,487,3,78,"[3137, 2212]",119,25,20,2,141,33,0
27216,32349,2,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",105,29,19,8,162,15,0
8851,3408,2,1429,6,0,302,3,45,"[2920, 1682, 1682, 1682, 2762, 2134, 1543, 3898, 3898]",139,40,33,9,17,12,0
38109,29657,2,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",161,65,53,14,109,15,0
17085,3942,1,532,10,1,502,0,149,"[3056, 2364, 3898, 3898]",154,85,48,5,134,29,0
28329,3087,2,1265,10,0,515,0,190,"[3598, 566, 3609]",240,30,24,5,39,35,0
37525,30511,1,361,10,0,503,0,9,"[3056, 3056, 3898, 861, 861, 861, 3898, 3898, 2314, 3898]",217,23,19,2,217,97,0
21011,13421,1,1180,4,3,322,0,144,"[1682, 2599, 1565, 1557, 3819, 3898]",239,52,40,3,69,34,0
11829,22151,1,1496,4,0,28,0,81,"[918, 2012, 3898, 3898, 1543, 1543, 1543, 3898, 3898, 3898]",202,40,34,4,99,58,0
14557,7139,3,1181,10,0,9,3,131,"[566, 844]",221,40,29,4,162,18,0
13320,32441,1,643,4,1,486,0,144,"[1072, 119]",243,28,18,3,126,68,0
24161,29657,3,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",111,39,31,6,182,14,0
8080,20058,1,1324,6,1,407,3,7,"[2364, 2385, 3027, 3707, 3707, 3707]",150,77,55,3,209,65,0
25925,19932,2,569,6,0,303,3,45,"[1682, 3898, 3898, 3898, 3898, 452, 2720, 264]",231,34,26,6,60,29,0
31358,14457,2,280,10,1,485,0,147,"[2566, 2481]",198,18,17,4,0,17,0
4964,29660,8,18,10,1,345,0,84,"[1739, 380, 489, 2542, 2542, 2346, 2369, 3898, 489, 489, 2497, 2231, 2231, 2231, 3295, 3295, 1812]",97,30,15,37,145,3,0
39185,11124,5,1496,4,0,399,0,144,"[918, 2012, 3898, 3898, 3898, 3898, 3898, 3898]",164,22,19,9,17,7,0
20851,6773,3,717,4,1,490,3,66,"[1603, 1932]",176,23,20,7,48,18,0
10224,16002,1,83,6,0,475,3,117,"[3306, 1666]",227,22,13,7,244,18,0
35503,23050,4,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",216,34,28,13,70,15,0
6913,29373,1,235,4,0,538,3,84,"[2019, 3898, 3898]",155,26,23,2,23,47,0
34386,21369,1,449,6,0,359,3,98,[2999],113,32,24,4,71,38,0
32754,16717,1,101,6,0,282,0,64,"[2006, 2231, 1282, 3898]",243,38,33,2,14,27,0
19612,26136,1,618,10,0,384,0,87,"[2182, 1739, 3898, 3774, 2231, 1840, 1864, 2457, 3295, 729, 3898]",217,87,69,2,109,31,0
43257,24299,1,514,4,0,377,3,176,"[728, 2762, 3781, 3723, 2457, 2497, 3898, 510, 1543, 1543, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",184,48,43,2,14,17,0
22634,10440,2,1142,4,0,432,3,159,"[3437, 3898, 2208]",145,25,20,5,64,41,0
4810,3039,2,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",104,23,17,3,46,11,0
29897,24007,1,220,6,1,491,0,117,[1072],223,33,26,2,124,81,0
25758,25584,1,280,4,1,486,0,53,[3565],72,60,50,2,194,26,0
3097,6209,1,322,10,2,536,0,19,[3210],178,82,35,3,229,45,0
2538,30103,1,322,6,1,536,0,46,[1315],204,27,22,2,82,30,0
26529,20209,1,703,4,0,291,0,44,"[3027, 1451, 1682, 3368, 3898, 3898, 1565, 3898, 3898]",134,102,85,3,171,64,0
12537,19932,2,569,6,0,303,3,45,"[1682, 3898, 3898, 3898, 3898, 452, 2720, 264]",121,50,37,3,89,35,0
27142,19274,1,703,6,0,261,3,123,"[3288, 764, 3477]",197,36,28,2,19,72,0
20729,18630,1,6,4,0,291,0,44,"[3488, 1682, 621, 2762, 2134, 3726, 3726, 857, 3898, 3898, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898, 3898, 3488, 3233, 2134, 2134, 2134, 452, 3655, 3655, 3726, 488, 488, 2720, 264, 3045, 3781, 3898]",168,43,40,2,233,37,0
63,23914,1,408,4,0,334,0,44,"[1932, 1206, 3027, 1840, 3898, 1932, 3898, 3898, 3898, 3898]",64,80,58,4,21,47,0
37197,23148,1,1401,4,0,145,0,163,"[370, 2475, 1511, 3898, 1072, 1072]",163,26,21,4,155,49,0
34788,24254,1,1201,4,3,30,0,163,"[2364, 3027, 2012, 2006, 2231, 488, 1282, 3898, 3898, 3898, 3590, 3898]",111,38,24,3,94,23,0
26958,20233,3,827,4,0,491,3,144,"[2901, 3898, 3898, 3898, 3898, 3898, 2920, 2920, 3898, 2901]",116,39,29,7,131,16,0
12840,12528,1,186,4,3,17,0,81,"[2012, 861, 861, 3898, 3898, 3417, 2924, 3898, 3898, 3898, 861, 2231, 3337, 3898]",169,24,17,2,187,49,0
30381,5221,1,186,4,0,319,3,16,"[1682, 2762, 3726, 1565, 1557, 3898, 3898, 3898, 3898, 3898, 1599, 1599, 1599, 452, 3726, 3726, 3726, 488, 2720, 2231, 2231, 2231, 2231]",113,43,32,2,139,50,0
30941,28096,1,617,4,0,484,3,144,"[2566, 3898]",203,36,28,2,111,92,0
18651,28715,1,1368,4,1,487,0,66,"[3565, 3097, 2894, 1010, 1812, 319, 3898, 3898, 3898, 3898, 3898, 3898]",239,20,18,2,211,47,0
28363,5221,1,186,4,0,319,3,16,"[1682, 2762, 3726, 1565, 1557, 3898, 3898, 3898, 3898, 3898, 1599, 1599, 1599, 452, 3726, 3726, 3726, 488, 2720, 2231, 2231, 2231, 2231]",176,30,23,4,201,46,0
14186,12267,1,523,10,0,503,0,85,"[431, 148]",210,26,18,2,202,91,0
25915,20364,1,1494,4,0,487,3,66,"[2566, 2481]",114,41,35,4,157,19,0
11774,11485,2,314,4,1,514,0,187,[],196,32,28,6,24,32,0
4814,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",133,17,15,2,27,34,0
8051,24716,2,1496,4,0,131,3,144,"[918, 621, 1603, 1599]",170,21,17,3,189,38,0
2816,30569,3,1156,10,0,491,0,152,"[1178, 1072]",77,30,24,9,91,11,0
1374,14005,2,400,4,0,322,0,144,"[1682, 2599, 3819]",106,40,35,6,187,32,0
15224,11349,2,408,6,0,166,0,122,"[1178, 3898, 3898]",223,27,21,6,216,27,0
36593,420,1,1156,4,1,495,0,33,[1072],189,48,35,2,125,87,0
45616,5403,1,827,10,0,490,0,39,"[2012, 1072, 370, 370, 3898, 3898, 3898]",118,47,37,3,54,53,0
21410,5371,1,225,4,0,279,0,163,[2006],57,63,47,2,179,22,0
31192,16483,1,734,6,0,503,3,17,"[3189, 2364, 3056, 3056, 148, 3898]",142,33,20,2,19,49,0
18591,11088,1,888,4,0,276,3,44,"[2364, 3137, 3027, 3630, 3898, 3898]",133,60,44,3,61,54,0
24002,9031,2,1222,10,0,502,0,29,"[3808, 965, 3329]",184,27,19,4,132,28,0
35240,14420,2,703,4,0,335,0,132,"[1648, 370, 3898, 3898]",160,26,19,12,81,15,0
32737,15445,1,912,6,0,41,0,146,"[1178, 2231, 510, 3337, 3898, 3898]",217,40,29,3,205,70,0
18813,32204,3,1496,10,0,345,3,95,"[2542, 1678, 489]",83,31,21,11,26,4,0
10147,694,2,120,10,0,503,3,184,"[75, 965, 431, 275]",213,50,41,4,64,49,0
8474,15205,1,681,4,0,484,3,66,[2566],161,40,32,5,9,44,0
24603,6000,1,325,4,0,16,0,81,"[2012, 857, 857, 910, 1543, 3417, 2924, 3898]",184,28,18,2,2,38,0
3093,1475,1,248,4,0,487,0,66,[307],132,55,43,2,183,40,0
36522,29657,5,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",226,35,20,20,14,11,0
29536,17269,4,829,6,0,48,3,48,"[1178, 3898, 3898, 3898, 3898]",120,22,17,18,56,9,0
4047,7199,1,361,10,0,510,0,85,"[3617, 3137, 2802, 2036, 2802, 3898, 3898]",191,41,33,2,77,25,0
44307,12782,1,771,10,0,506,0,9,"[238, 965, 2213]",100,50,29,5,140,20,0
17506,16161,1,225,10,0,395,3,156,[2497],197,17,16,2,100,76,0
40566,9256,1,1142,4,0,432,0,159,"[3437, 2208]",100,43,34,3,53,31,0
30186,28080,2,207,4,0,291,0,44,"[1682, 3726, 1565, 1557, 3819, 3898, 3898]",227,26,24,7,39,26,0
34258,20131,1,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",150,57,38,3,64,31,0
16586,30781,1,186,4,0,332,3,44,"[370, 1511, 3898, 3898]",104,13,12,2,64,31,0
27897,31946,1,1371,4,0,487,3,78,"[1245, 3137, 3289]",155,20,19,2,14,26,0
8800,11243,2,1107,4,0,487,0,144,"[3565, 2566, 2481]",189,31,26,3,43,47,0
16892,11251,4,1496,10,0,348,0,95,"[2231, 489, 1678, 2542, 2542, 2542, 3685, 3898, 3898, 489, 3898, 3898, 3898]",162,38,30,13,9,11,0
2007,1966,1,1297,4,0,514,0,187,"[566, 353]",93,43,36,2,56,39,0
27952,2480,1,617,4,0,160,3,44,"[2920, 2688, 1603, 1134]",244,75,54,6,206,39,0
37525,21913,1,1338,4,0,487,3,48,"[3565, 3898]",146,23,19,2,160,62,0
21584,9649,1,186,4,0,444,3,66,"[2364, 3860, 3288, 3288, 3027, 2762, 875, 3898, 3898, 3898, 3898, 3477, 1279, 1279, 3898, 3898]",176,92,56,3,2,51,0
44134,31079,1,1105,4,0,486,0,48,"[3706, 3565, 1751]",214,50,40,4,25,48,0
1524,19600,1,539,10,3,400,0,87,"[3056, 225, 2114, 2627, 2471, 3451, 3898]",168,78,50,2,0,33,0
33073,26503,1,618,4,0,71,0,53,"[3027, 3027, 2182, 1178, 621, 861, 861, 3898, 3898, 3898, 3898]",166,29,26,2,53,71,0
33303,18759,1,314,4,0,514,0,187,"[566, 353]",103,46,38,2,26,22,0
3093,6766,1,1258,4,0,487,3,144,"[2566, 2475]",132,55,43,2,163,40,0
4226,9058,2,539,6,3,303,0,45,"[3898, 1682, 1852]",105,29,27,4,21,13,0
25434,3520,1,539,6,3,191,0,17,"[3056, 298, 802, 2160, 3898]",223,18,13,3,39,74,0
25391,23957,1,82,6,0,488,0,48,"[2012, 1072, 2109]",214,28,24,3,41,66,0
16979,15701,1,1010,10,0,509,0,185,"[3189, 696]",53,81,54,5,167,30,0
31897,5221,1,186,4,0,319,3,16,"[1682, 2762, 3726, 1565, 1557, 3898, 3898, 3898, 3898, 3898, 1599, 1599, 1599, 452, 3726, 3726, 3726, 488, 2720, 2231, 2231, 2231, 2231]",231,46,26,9,70,24,0
21565,15163,2,378,4,3,396,3,163,"[370, 2901, 2901]",242,32,29,6,56,27,0
5076,20413,1,504,10,1,441,3,39,"[3831, 2364, 2524, 3465]",83,21,16,3,221,20,0
1618,26332,1,618,4,3,285,0,144,"[2182, 3565, 661, 3898, 686, 3898]",171,56,39,2,1,17,0
19217,15583,1,589,4,1,491,3,144,"[3288, 875, 2410]",109,24,14,7,61,22,0
31403,28710,1,393,4,1,487,3,66,"[2478, 2894, 3163]",176,47,38,4,161,45,0
7493,5779,2,267,10,0,1,0,190,"[3719, 566, 714, 3609, 3609, 3609, 3609, 3609]",229,63,43,3,35,24,0
43744,2890,1,1180,4,3,388,0,88,"[2364, 172, 2845]",215,26,24,2,155,36,0
35414,28137,6,853,4,0,450,0,76,"[1223, 2589, 2771, 1637, 1637, 1637, 1543]",155,22,18,24,29,6,0
